,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸À²,BABIP,º¼³Ý%,»ïÁø%,º¼/»ï,ISO,Å¸¼ö/È¨·±,OPS,RC,RC/27,wRC,SPD,wSB,wOBA,wRAA
1603,2016,04,22,µÎ»ê,1,38,0.382,0.414,5.3,10.5,0.50,0.177,34.00,0.991,8.66,10.62,7.80,5.88,0.20,0.431,2.92
1604,2016,04,22,NC,1,51,0.222,0.250,19.6,15.7,1.25,0.139,36.00,0.744,5.66,4.49,6.58,1.80,0.04,0.347,0.02
1605,2016,04,22,KIA,1,39,0.278,0.333,5.1,25.6,0.20,0.194,18.00,0.805,5.93,6.15,5.29,3.48,0.03,0.355,0.28
1606,2016,04,22,»ï¼º,1,36,0.265,0.258,2.8,5.6,0.50,0.117,34.00,0.668,3.45,3.45,2.98,1.64,0.02,0.297,-1.65
1607,2016,04,22,SK,1,43,0.231,0.267,4.6,18.6,0.25,0.128,39.00,0.645,3.91,3.30,3.35,2.70,0.03,0.291,-2.18
1608,2016,04,22,ÇÑÈ­,1,38,0.212,0.231,10.5,15.8,0.67,0.121,33.00,0.630,3.64,3.64,2.90,2.31,0.03,0.290,-1.98
1609,2016,04,22,LG,1,33,0.161,0.167,3.0,18.2,0.17,0.097,31.00,0.470,1.55,1.55,0.32,1.40,0.02,0.216,-3.92
1610,2016,04,23,Hero,1,49,0.450,0.552,14.3,22.4,0.64,0.225,20.00,1.185,15.23,17.14,13.33,4.42,0.06,0.505,7.03
1611,2016,04,23,KIA,1,51,0.438,0.474,5.9,13.7,0.43,0.250,16.00,1.159,15.90,15.90,13.77,4.91,0.05,0.503,7.21
1612,2016,04,23,SK,1,43,0.351,0.419,7.0,16.3,0.43,0.027,-,0.797,5.89,5.89,6.53,3.34,0.05,0.373,1.01
1613,2016,04,23,KT,1,42,0.316,0.344,9.5,11.9,0.80,0.131,38.00,0.828,6.81,6.81,6.39,5.53,0.37,0.373,0.99
1614,2016,04,23,µÎ»ê,1,34,0.241,0.261,11.8,14.7,0.80,0.173,29.00,0.767,4.22,4.74,4.41,3.12,-0.10,0.348,0.04
1615,2016,04,23,·Ôµ¥,1,50,0.350,0.387,18.0,14.0,1.29,0.200,20.00,1.030,11.28,10.88,11.50,3.94,0.39,0.459,5.08
1616,2016,04,23,LG,1,39,0.222,0.276,5.1,20.5,0.25,0.084,-,0.562,3.09,2.87,1.66,2.81,0.02,0.252,-3.35
1617,2016,04,23,»ï¼º,1,42,0.219,0.233,14.3,7.1,2.00,0.062,-,0.662,4.24,4.24,4.78,6.88,0.04,0.331,-0.61
1618,2016,04,23,NC,1,32,0.194,0.217,3.1,21.9,0.14,0.096,31.00,0.509,1.74,1.80,0.63,2.65,0.02,0.227,-3.48
1619,2016,04,23,ÇÑÈ­,1,34,0.182,0.217,2.9,26.5,0.11,0.091,33.00,0.479,1.91,1.91,0.26,2.65,0.02,0.214,-4.11
1620,2016,04,24,KIA,1,48,0.357,0.361,8.3,10.4,0.80,0.310,21.00,1.084,13.08,12.61,11.16,12.40,0.54,0.461,4.99
1621,2016,04,24,»ï¼º,1,37,0.303,0.310,2.7,8.1,0.33,0.212,33.00,0.858,6.02,6.50,5.69,4.59,0.02,0.375,0.94
1622,2016,04,24,LG,1,37,0.294,0.346,2.7,21.6,0.12,0.118,34.00,0.736,4.21,4.21,4.06,5.23,0.19,0.326,-0.69
1623,2016,04,24,SK,1,33,0.290,0.348,0.0,21.2,0.00,0.162,31.00,0.742,4.24,4.77,3.51,4.52,0.18,0.323,-0.73
1624,2016,04,24,µÎ»ê,1,38,0.179,0.227,23.7,15.8,1.50,0.035,-,0.592,2.56,2.56,3.60,-0.04,0.04,0.310,-1.28
1625,2016,04,24,Hero,1,39,0.306,0.367,2.6,15.4,0.17,0.083,-,0.713,4.95,4.95,3.70,5.11,0.36,0.310,-1.32
1626,2016,04,24,·Ôµ¥,1,38,0.222,0.217,5.3,26.3,0.20,0.250,12.00,0.735,4.61,4.45,3.73,2.53,0.02,0.313,-1.15
1627,2016,04,24,KT,1,32,0.200,0.250,6.2,18.8,0.33,0.033,-,0.483,1.18,1.18,0.67,0.15,0.02,0.228,-3.45
1628,2016,04,24,NC,1,33,0.167,0.136,3.0,18.2,0.17,0.200,15.00,0.586,2.55,2.65,1.49,1.81,0.01,0.255,-2.75
1629,2016,04,24,ÇÑÈ­,1,35,0.129,0.143,5.7,25.7,0.22,0.129,31.00,0.487,2.07,2.07,0.79,1.81,0.02,0.230,-3.71
1630,2016,04,26,NC,1,35,0.344,0.379,8.6,8.6,1.00,0.125,-,0.869,5.86,7.19,5.89,1.86,0.03,0.391,1.39
1631,2016,04,26,KT,1,30,0.250,0.261,3.3,13.3,0.25,0.107,28.00,0.633,2.16,2.43,2.10,-0.95,0.02,0.283,-1.75
1632,2016,04,26,µÎ»ê,1,34,0.241,0.273,5.9,17.6,0.33,0.173,29.00,0.767,4.06,4.57,4.51,2.42,0.19,0.351,0.14
1633,2016,04,26,ÇÑÈ­,1,36,0.222,0.238,19.4,13.9,1.40,0.148,27.00,0.752,4.29,4.82,4.79,1.16,0.03,0.352,0.17
1634,2016,04,26,LG,1,37,0.219,0.292,10.8,21.6,0.50,0.000,-,0.525,2.59,2.59,1.80,4.45,0.36,0.259,-2.95
1635,2016,04,26,SK,1,42,0.342,0.406,7.1,14.3,0.50,0.105,-,0.837,6.54,6.54,6.68,4.63,0.04,0.380,1.28
1636,2016,04,26,Hero,1,39,0.265,0.375,7.7,25.6,0.30,0.029,-,0.653,3.77,3.91,3.94,1.65,0.04,0.317,-1.07
1637,2016,04,26,KIA,1,37,0.226,0.350,10.8,29.7,0.36,0.032,-,0.591,3.07,3.19,2.85,3.96,0.20,0.290,-1.90
1638,2016,04,26,·Ôµ¥,1,35,0.167,0.227,8.6,22.9,0.38,0.100,-,0.509,2.36,2.36,1.07,8.44,0.18,0.239,-3.42
1639,2016,04,26,»ï¼º,1,29,0.071,0.095,3.4,24.1,0.14,0.000,-,0.174,0.16,0.16,-3.09,-0.09,0.01,0.088,-6.82
1640,2016,04,27,·Ôµ¥,1,40,0.278,0.333,10.0,15.0,0.67,0.083,-,0.711,4.56,4.56,4.46,3.24,0.03,0.328,-0.68
1641,2016,04,27,SK,1,34,0.188,0.208,2.9,23.5,0.12,0.187,32.00,0.581,2.74,2.74,1.21,5.42,0.17,0.245,-3.16
1642,2016,04,27,µÎ»ê,1,38,0.257,0.300,2.6,13.2,0.20,0.000,-,0.573,2.83,2.83,2.49,1.11,0.03,0.278,-2.39
1643,2016,04,27,KT,1,32,0.103,0.130,9.4,18.8,0.50,0.000,-,0.291,0.47,0.46,-1.50,0.08,0.02,0.154,-5.61
1644,2016,04,28,·Ôµ¥,1,41,0.333,0.296,9.8,12.2,0.80,0.334,9.00,1.082,9.45,9.81,9.48,3.23,0.20,0.460,4.21
1645,2016,04,28,µÎ»ê,1,35,0.300,0.286,0.0,2.9,0.00,0.167,30.00,0.831,4.67,5.04,5.35,3.20,0.19,0.374,0.86
1646,2016,04,28,Hero,1,38,0.243,0.276,2.6,18.4,0.14,0.216,37.00,0.722,4.68,4.51,3.68,8.49,0.18,0.312,-1.20
1647,2016,04,28,ÇÑÈ­,1,46,0.237,0.281,10.9,15.2,0.71,0.052,-,0.607,4.46,3.76,2.94,4.69,0.36,0.276,-2.97
1648,2016,04,28,»ï¼º,1,41,0.226,0.286,22.0,22.0,1.00,0.129,31.00,0.755,5.81,6.28,5.70,6.07,0.37,0.358,0.43
1649,2016,04,28,LG,1,41,0.306,0.364,9.8,26.8,0.36,0.277,12.00,0.973,8.16,8.47,8.01,3.63,0.03,0.421,2.75
1650,2016,04,28,SK,1,37,0.258,0.320,8.1,16.2,0.50,0.000,-,0.619,2.94,2.94,3.44,0.80,0.37,0.308,-1.32
1651,2016,04,28,KT,1,33,0.258,0.304,3.0,21.2,0.14,0.129,31.00,0.690,3.04,3.28,3.14,-0.24,0.02,0.310,-1.10
1652,2016,04,28,NC,1,36,0.235,0.348,2.8,30.6,0.09,0.000,-,0.513,2.26,2.26,1.32,4.25,0.19,0.246,-3.30
1653,2016,04,28,KIA,1,45,0.175,0.231,8.9,28.9,0.31,0.075,40.00,0.517,2.70,2.14,1.28,2.44,0.03,0.237,-4.50
1654,2016,04,29,ÇÑÈ­,1,41,0.395,0.414,4.9,14.6,0.33,0.263,12.67,1.097,10.69,12.03,10.04,3.13,0.04,0.475,4.77
1655,2016,04,29,SK,1,37,0.303,0.333,2.7,13.5,0.20,0.061,-,0.670,4.11,4.27,3.00,3.63,0.03,0.295,-1.75
1656,2016,04,29,LG,1,42,0.286,0.346,14.3,19.0,0.75,0.085,35.00,0.761,5.65,5.86,5.37,2.89,0.04,0.346,-0.03
1657,2016,04,29,NC,1,43,0.273,0.304,18.6,18.6,1.00,0.242,16.50,0.944,7.29,7.29,8.07,1.61,0.04,0.412,2.54
1658,2016,04,29,KIA,1,37,0.233,0.304,13.5,24.3,0.56,0.034,-,0.591,3.07,3.19,2.54,3.48,0.03,0.281,-2.21
1659,2016,04,29,»ï¼º,1,38,0.273,0.304,10.5,21.0,0.50,0.212,16.50,0.853,5.16,5.16,5.96,0.98,0.20,0.378,1.08
1660,2016,04,29,KT,1,36,0.250,0.304,13.9,13.9,1.00,0.000,-,0.632,3.02,3.39,3.70,2.52,0.20,0.319,-0.93
1661,2016,04,29,·Ôµ¥,1,35,0.233,0.273,11.4,20.0,0.57,0.167,30.00,0.743,3.87,4.18,3.86,2.54,0.19,0.327,-0.63
1662,2016,04,29,Hero,1,36,0.206,0.259,5.6,19.4,0.29,0.059,-,0.515,2.23,2.15,1.07,3.37,0.19,0.238,-3.56
1663,2016,04,29,µÎ»ê,1,40,0.167,0.192,20.0,12.5,1.60,0.000,-,0.500,2.64,2.64,2.21,2.20,0.04,0.266,-2.93
1664,2016,04,30,SK,1,42,0.333,0.387,4.8,16.7,0.29,0.154,39.00,0.853,7.34,7.34,6.56,4.39,0.20,0.377,1.17
1665,2016,04,30,µÎ»ê,1,42,0.313,0.360,19.0,14.3,1.33,0.218,32.00,0.981,7.37,7.37,8.77,3.06,0.20,0.435,3.38
1666,2016,04,30,»ï¼º,1,41,0.303,0.276,12.2,7.3,1.67,0.273,16.50,0.961,6.32,5.89,7.25,0.62,0.03,0.400,1.98
1667,2016,04,30,NC,1,42,0.289,0.333,9.5,21.4,0.44,0.185,19.00,0.831,6.80,6.80,6.18,4.12,0.03,0.367,0.78
1668,2016,04,30,KT,1,36,0.265,0.321,5.6,16.7,0.33,0.029,-,0.600,3.21,3.47,2.42,3.18,0.03,0.280,-2.20
1669,2016,04,30,KIA,1,40,0.297,0.345,7.5,17.5,0.43,0.135,37.00,0.782,5.45,5.45,5.27,1.97,0.03,0.350,0.13
1670,2016,04,30,ÇÑÈ­,1,36,0.226,0.280,5.6,19.4,0.29,0.032,-,0.564,2.66,2.76,2.17,3.96,0.03,0.272,-2.46
1671,2016,04,30,LG,1,36,0.179,0.227,13.9,19.4,0.71,0.035,-,0.528,2.39,2.48,2.01,2.93,0.03,0.267,-2.62
1672,2016,04,30,Hero,1,34,0.167,0.217,11.8,20.6,0.57,0.000,-,0.432,1.54,1.60,0.46,1.87,0.19,0.220,-3.91
1673,2016,04,30,·Ôµ¥,1,34,0.156,0.250,5.9,35.3,0.17,0.063,-,0.425,1.33,1.28,-0.23,0.53,0.01,0.198,-4.60
1674,2016,05,01,Hero,1,43,0.359,0.394,9.3,11.6,0.80,0.179,39.00,0.957,9.44,10.20,8.58,8.84,0.21,0.425,3.06
1675,2016,05,01,ÇÑÈ­,1,37,0.286,0.333,16.2,21.6,0.75,0.250,28.00,0.925,6.46,7.27,5.97,4.34,0.19,0.383,1.21
1676,2016,05,01,NC,1,38,0.278,0.269,2.6,21.0,0.12,0.250,12.00,0.817,5.21,5.02,4.74,1.46,0.02,0.343,-0.14
1677,2016,05,01,µÎ»ê,1,36,0.257,0.250,2.8,5.6,0.50,0.114,35.00,0.649,2.95,2.84,2.71,2.23,0.02,0.288,-1.92
1678,2016,05,01,LG,1,35,0.250,0.261,11.4,14.3,0.80,0.143,28.00,0.746,4.68,5.27,4.21,5.73,0.53,0.338,-0.28
1679,2016,05,01,»ï¼º,1,43,0.314,0.379,16.3,16.3,1.00,0.057,-,0.790,6.09,6.09,6.48,7.67,0.38,0.371,0.95
1680,2016,05,01,KT,1,37,0.290,0.321,13.5,8.1,1.67,0.065,-,0.744,3.81,3.96,4.85,-1.76,0.03,0.350,0.09
1681,2016,05,01,KIA,1,36,0.219,0.214,8.3,8.3,1.00,0.125,32.00,0.650,3.01,3.01,3.06,0.39,0.03,0.299,-1.56
1682,2016,05,01,SK,1,33,0.167,0.192,3.0,12.1,0.25,0.066,-,0.452,1.46,1.46,0.20,1.28,0.01,0.212,-4.04
1683,2016,05,01,·Ôµ¥,1,36,0.156,0.185,5.6,16.7,0.33,0.000,-,0.378,1.40,1.35,-0.53,3.48,0.02,0.189,-5.15
1684,2016,05,03,Hero,1,43,0.306,0.400,11.6,23.3,0.50,0.111,36.00,0.807,6.05,5.83,6.38,3.15,0.04,0.369,0.85
1685,2016,05,03,KIA,1,36,0.241,0.273,11.1,16.7,0.67,0.138,29.00,0.712,4.16,4.49,3.90,2.81,0.03,0.325,-0.73
1686,2016,05,03,ÇÑÈ­,1,41,0.179,0.190,24.4,14.6,1.67,0.178,28.00,0.767,5.37,5.58,5.70,4.08,0.37,0.359,0.43
1687,2016,05,03,»ï¼º,1,31,0.276,0.308,6.4,9.7,0.67,0.000,-,0.599,1.37,1.43,2.21,-2.80,0.03,0.284,-1.78
1688,2016,05,03,SK,1,37,0.242,0.333,5.4,24.3,0.22,0.031,-,0.579,3.06,3.18,2.36,2.93,0.03,0.276,-2.39
1689,2016,05,03,·Ôµ¥,1,37,0.167,0.190,18.9,21.6,0.88,0.100,30.00,0.591,2.72,2.72,2.41,-0.31,0.19,0.277,-2.35
1690,2016,05,04,µÎ»ê,1,53,0.438,0.436,7.6,9.4,0.80,0.333,12.00,1.262,18.79,18.79,16.02,5.06,0.05,0.538,9.21
1691,2016,05,04,NC,1,41,0.361,0.387,7.3,9.8,0.75,0.195,36.00,0.981,7.89,8.19,8.56,4.96,0.04,0.435,3.30
1692,2016,05,04,SK,1,42,0.323,0.321,21.4,4.8,4.50,0.096,31.00,0.894,7.65,8.97,8.14,3.88,0.22,0.419,2.74
1693,2016,05,04,Hero,1,37,0.278,0.290,0.0,13.5,0.00,0.139,36.00,0.687,3.47,3.23,3.09,7.89,0.19,0.298,-1.66
1694,2016,05,04,KIA,1,35,0.233,0.333,14.3,31.4,0.46,0.134,30.00,0.710,3.87,4.35,3.86,0.50,0.03,0.327,-0.64
1695,2016,05,04,·Ôµ¥,1,38,0.324,0.345,7.9,10.5,0.75,0.088,34.00,0.807,4.91,5.10,5.71,-0.86,0.21,0.371,0.83
1696,2016,05,04,»ï¼º,1,37,0.294,0.333,5.4,13.5,0.40,0.059,-,0.677,3.81,3.81,3.39,2.09,0.36,0.306,-1.36
1697,2016,05,04,KT,1,41,0.257,0.346,12.2,22.0,0.56,0.029,-,0.636,4.04,4.04,3.74,3.96,0.04,0.306,-1.52
1698,2016,05,04,ÇÑÈ­,1,39,0.219,0.240,15.4,15.4,1.00,0.125,32.00,0.703,3.94,3.94,4.48,0.21,0.03,0.332,-0.53
1699,2016,05,04,LG,1,36,0.129,0.154,13.9,13.9,1.00,0.065,-,0.444,1.74,1.68,0.54,2.20,0.19,0.222,-4.09
1700,2016,05,05,KIA,1,52,0.474,0.485,21.2,9.6,2.20,0.237,19.00,1.288,16.78,18.88,16.18,5.34,0.07,0.548,9.50
1701,2016,05,05,SK,1,54,0.438,0.410,9.3,9.3,1.00,0.375,9.60,1.294,19.90,19.19,16.41,6.11,0.22,0.540,9.47
1702,2016,05,05,NC,1,54,0.372,0.378,16.7,9.3,1.80,0.302,21.50,1.146,15.23,14.18,13.82,8.40,0.21,0.487,6.89
1703,2016,05,05,LG,1,41,0.278,0.360,7.3,24.4,0.30,0.166,36.00,0.777,4.78,4.30,5.19,4.73,0.03,0.345,-0.08
1704,2016,05,05,»ï¼º,1,33,0.226,0.269,0.0,18.2,0.00,0.258,-,0.726,3.95,4.27,3.15,19.92,0.17,0.311,-1.09
1705,2016,05,05,µÎ»ê,1,50,0.422,0.452,6.0,8.0,0.75,0.045,-,0.927,8.57,7.47,9.84,0.55,0.06,0.422,3.42
1706,2016,05,05,ÇÑÈ­,1,42,0.333,0.345,7.1,16.7,0.43,0.231,13.00,0.945,8.32,8.32,7.82,2.67,0.20,0.410,2.42
1707,2016,05,05,KT,1,37,0.219,0.292,10.8,21.6,0.50,0.000,-,0.543,2.52,2.52,2.27,1.16,0.37,0.273,-2.48
1708,2016,05,05,Hero,1,33,0.133,0.125,9.1,15.2,0.60,0.134,30.00,0.479,1.86,1.93,0.41,2.65,0.01,0.219,-3.83
1709,2016,05,05,·Ôµ¥,1,32,0.103,0.130,3.1,18.8,0.17,0.035,-,0.326,0.60,0.58,-1.09,2.58,0.01,0.168,-5.20
1710,2016,05,06,Hero,1,50,0.455,0.500,12.0,14.0,0.86,0.272,14.67,1.247,18.26,20.55,15.17,9.13,0.56,0.539,8.75
1711,2016,05,06,KT,1,41,0.429,0.462,14.6,14.6,1.00,0.314,11.67,1.255,11.64,13.10,12.28,0.14,0.21,0.535,7.01
1712,2016,05,06,NC,1,39,0.405,0.433,5.1,12.8,0.40,0.244,18.50,1.085,9.43,10.61,9.40,2.81,0.03,0.471,4.38
1713,2016,05,06,·Ôµ¥,1,45,0.324,0.407,15.6,20.0,0.78,0.244,37.00,1.000,9.34,9.34,9.54,5.70,0.04,0.439,3.76
1714,2016,05,06,»ï¼º,1,34,0.258,0.250,2.9,5.9,0.50,0.226,31.00,0.765,4.45,4.81,3.88,9.45,0.18,0.331,-0.49
1715,2016,05,06,KIA,1,39,0.371,0.367,5.1,12.8,0.40,0.429,17.50,1.185,10.61,11.46,9.78,9.07,0.02,0.481,4.77
1716,2016,05,06,SK,1,35,0.313,0.360,2.9,17.1,0.17,0.218,32.00,0.864,4.71,4.89,5.44,5.71,0.02,0.377,0.95
1717,2016,05,06,ÇÑÈ­,1,39,0.270,0.345,2.6,23.1,0.11,0.108,-,0.660,4.17,4.02,2.99,3.18,0.02,0.290,-2.02
1718,2016,05,06,LG,1,33,0.172,0.208,9.1,15.2,0.60,0.000,-,0.422,0.95,0.92,0.18,-0.27,0.02,0.212,-4.06
1719,2016,05,06,µÎ»ê,1,34,0.161,0.208,5.9,20.6,0.29,0.033,-,0.429,1.40,1.40,0.16,0.15,0.02,0.211,-4.21
1720,2016,05,07,KT,1,48,0.476,0.606,12.5,18.8,0.67,0.048,-,1.066,13.33,16.35,12.32,6.42,0.40,0.488,6.16
1721,2016,05,07,·Ôµ¥,1,41,0.265,0.348,12.2,24.4,0.50,0.147,34.00,0.787,5.67,5.67,5.76,2.85,0.20,0.360,0.49
1722,2016,05,07,NC,1,35,0.250,0.294,8.6,34.3,0.25,0.313,10.67,0.877,5.37,5.79,5.26,2.44,0.02,0.371,0.77
1723,2016,05,07,Hero,1,34,0.242,0.308,2.9,20.6,0.14,0.091,-,0.598,3.02,3.13,2.02,8.90,0.52,0.271,-2.35
1724,2016,05,07,SK,1,42,0.226,0.280,19.0,16.7,1.14,0.064,-,0.680,4.61,4.61,4.91,5.01,0.21,0.334,-0.49
1725,2016,05,07,ÇÑÈ­,1,44,0.324,0.345,15.9,13.6,1.17,0.217,18.50,0.973,9.03,9.03,8.93,3.37,0.54,0.429,3.28
1726,2016,05,07,»ï¼º,1,37,0.222,0.250,2.7,10.8,0.25,0.111,-,0.576,2.76,2.57,1.69,3.79,0.18,0.256,-3.06
1727,2016,05,07,µÎ»ê,1,35,0.200,0.261,11.4,20.0,0.57,0.033,-,0.547,1.90,1.90,2.13,0.08,0.03,0.272,-2.37
1728,2016,05,07,KIA,1,36,0.194,0.200,5.6,13.9,0.40,0.129,31.00,0.588,3.09,3.09,2.06,4.85,0.19,0.268,-2.57
1729,2016,05,07,LG,1,37,0.194,0.261,10.8,21.6,0.50,0.000,-,0.518,2.25,2.33,2.15,2.44,0.03,0.269,-2.61
1730,2016,05,08,·Ôµ¥,1,55,0.477,0.528,12.7,10.9,1.17,0.228,22.00,1.279,18.03,18.03,17.50,4.70,0.57,0.556,10.43
1731,2016,05,08,NC,1,44,0.400,0.414,22.7,6.8,3.33,0.067,-,1.002,8.49,9.55,9.89,2.53,0.22,0.453,4.24
1732,2016,05,08,KT,1,39,0.394,0.429,12.8,10.3,1.25,0.121,33.00,0.989,7.72,9.06,8.53,2.15,0.05,0.446,3.52
1733,2016,05,08,Hero,1,41,0.286,0.296,12.2,14.6,0.83,0.285,17.50,0.961,7.27,7.27,7.64,7.79,0.03,0.410,2.37
1734,2016,05,08,»ï¼º,1,57,0.279,0.344,19.3,17.5,1.10,0.093,43.00,0.808,8.05,6.59,7.90,3.87,0.05,0.358,0.58
1735,2016,05,08,µÎ»ê,1,52,0.391,0.405,7.7,13.5,0.57,0.218,15.33,1.051,13.19,12.28,11.81,4.04,0.05,0.455,5.13
1736,2016,05,08,SK,1,51,0.349,0.389,9.8,15.7,0.62,0.070,43.00,0.831,7.87,6.64,7.94,3.23,0.22,0.377,1.39
1737,2016,05,08,KIA,1,41,0.297,0.393,2.4,22.0,0.11,0.081,-,0.728,5.22,5.22,4.85,4.81,0.03,0.336,-0.41
1738,2016,05,08,LG,1,38,0.250,0.276,5.3,15.8,0.33,0.111,36.00,0.650,3.56,3.43,2.99,2.43,0.03,0.292,-1.89
1739,2016,05,08,ÇÑÈ­,1,36,0.133,0.150,13.9,25.0,0.56,0.100,30.00,0.511,2.14,2.14,1.56,1.96,0.03,0.253,-3.07
1740,2016,05,10,»ï¼º,1,49,0.415,0.421,12.2,6.1,2.00,0.122,41.00,1.027,12.69,13.70,11.28,5.48,0.56,0.459,4.98
1741,2016,05,10,µÎ»ê,1,42,0.351,0.296,9.5,14.3,0.67,0.514,7.40,1.270,12.17,12.17,11.63,2.53,0.19,0.510,6.23
1742,2016,05,10,SK,1,45,0.342,0.444,8.9,24.4,0.36,0.211,38.00,0.962,8.82,8.50,8.70,2.28,0.03,0.418,2.91
1743,2016,05,10,LG,1,42,0.273,0.300,16.7,9.5,1.75,0.000,-,0.678,4.14,4.14,4.99,1.43,0.05,0.336,-0.41
1744,2016,05,11,LG,1,51,0.489,0.526,5.9,11.8,0.50,0.267,22.50,1.276,18.66,20.15,15.89,8.64,0.22,0.548,9.34
1745,2016,05,11,Hero,1,48,0.395,0.500,10.4,27.1,0.38,0.396,10.75,1.249,15.44,15.44,13.96,7.46,0.04,0.525,7.79
1746,2016,05,11,KIA,1,40,0.368,0.419,2.5,15.0,0.17,0.237,38.00,0.990,9.55,10.74,8.11,6.75,0.52,0.429,2.97
1747,2016,05,11,ÇÑÈ­,1,40,0.361,0.448,7.5,17.5,0.43,0.111,-,0.882,6.86,7.41,6.99,2.31,0.03,0.398,1.85
1748,2016,05,11,µÎ»ê,1,41,0.343,0.333,12.2,14.6,0.83,0.314,11.67,1.072,8.65,8.65,9.12,1.28,0.20,0.450,3.85
1749,2016,05,11,»ï¼º,1,39,0.297,0.355,2.6,15.4,0.17,0.135,-,0.748,5.13,5.33,4.52,5.87,0.02,0.333,-0.49
1750,2016,05,11,SK,1,35,0.281,0.360,5.7,20.0,0.29,0.063,-,0.668,3.44,3.72,3.21,1.58,0.03,0.306,-1.29
1751,2016,05,11,·Ôµ¥,1,35,0.265,0.360,2.9,25.7,0.11,0.059,-,0.610,2.57,2.57,2.27,-0.39,0.02,0.277,-2.23
1752,2016,05,11,KT,1,37,0.265,0.333,5.4,24.3,0.22,0.117,34.00,0.706,3.72,3.72,3.89,-0.41,0.03,0.321,-0.87
1753,2016,05,11,NC,1,45,0.257,0.321,20.0,17.8,1.12,0.029,-,0.686,4.86,4.68,5.35,1.72,0.05,0.336,-0.43
1754,2016,05,12,KIA,1,42,0.421,0.538,7.1,23.8,0.30,0.342,19.00,1.239,12.05,13.02,12.20,5.25,0.03,0.525,6.80
1755,2016,05,12,NC,1,50,0.333,0.423,18.0,20.0,0.90,0.167,36.00,0.979,10.55,10.55,10.80,9.79,0.22,0.443,4.37
1756,2016,05,12,SK,1,37,0.303,0.304,5.4,21.6,0.25,0.303,11.00,0.957,6.91,7.46,6.61,1.25,0.03,0.402,1.86
1757,2016,05,12,·Ôµ¥,1,38,0.300,0.292,15.8,10.5,1.50,0.300,15.00,1.032,8.23,9.67,8.40,9.59,0.20,0.449,3.51
1758,2016,05,12,»ï¼º,1,46,0.265,0.310,19.6,13.0,1.50,0.059,-,0.746,5.93,5.72,6.52,4.85,0.21,0.361,0.61
1759,2016,05,12,LG,1,38,0.303,0.385,5.3,18.4,0.29,0.121,-,0.785,5.00,5.19,5.27,6.39,0.03,0.358,0.39
1760,2016,05,12,µÎ»ê,1,38,0.286,0.357,7.9,18.4,0.43,0.085,-,0.713,4.14,4.14,4.18,0.92,0.19,0.326,-0.71
1761,2016,05,12,KT,1,38,0.258,0.240,10.5,13.2,0.80,0.226,15.50,0.817,5.48,5.69,4.69,4.04,0.02,0.341,-0.19
1762,2016,05,12,ÇÑÈ­,1,36,0.182,0.261,8.3,27.8,0.30,0.091,-,0.523,2.45,2.45,1.29,6.72,0.02,0.245,-3.34
1763,2016,05,12,Hero,1,31,0.100,0.167,3.2,38.7,0.08,0.067,-,0.296,0.51,0.49,-2.00,0.84,0.01,0.135,-5.98
1764,2016,05,13,µÎ»ê,1,46,0.385,0.452,8.7,17.4,0.50,0.179,39.00,1.008,10.81,11.22,9.89,4.90,0.21,0.442,3.98
1765,2016,05,13,·Ôµ¥,1,52,0.378,0.379,25.0,11.5,2.17,0.298,12.33,1.214,14.52,14.52,14.71,1.27,0.40,0.517,8.03
1766,2016,05,13,KT,1,38,0.278,0.296,5.3,18.4,0.29,0.194,18.00,0.788,5.07,5.07,4.77,1.83,0.03,0.344,-0.11
1767,2016,05,13,LG,1,34,0.276,0.364,14.7,20.6,0.71,0.138,-,0.796,4.30,5.05,4.97,7.13,0.03,0.366,0.60
1768,2016,05,13,KIA,1,33,0.222,0.240,9.1,6.1,1.50,0.037,-,0.623,2.59,3.05,3.26,5.15,0.03,0.314,-0.98
1769,2016,05,13,»ï¼º,1,44,0.325,0.387,9.1,18.2,0.50,0.075,40.00,0.786,6.58,6.58,6.22,4.00,0.05,0.361,0.56
1770,2016,05,13,Hero,1,40,0.294,0.357,10.0,20.0,0.50,0.088,-,0.732,5.07,5.07,4.46,2.85,0.20,0.328,-0.68
1771,2016,05,13,NC,1,36,0.257,0.318,2.8,30.6,0.09,0.172,17.50,0.707,3.82,3.82,3.34,1.25,0.02,0.308,-1.29
1772,2016,05,13,ÇÑÈ­,1,36,0.188,0.231,11.1,16.7,0.67,0.031,-,0.497,2.01,2.01,1.24,2.81,0.03,0.243,-3.39
1773,2016,05,13,SK,1,34,0.100,0.130,8.8,20.6,0.43,0.033,-,0.339,0.89,0.86,-0.85,2.81,0.02,0.178,-5.22
1774,2016,05,14,µÎ»ê,1,47,0.429,0.457,6.4,12.8,0.50,0.238,21.00,1.135,13.21,13.72,12.17,6.36,0.05,0.490,6.13
1775,2016,05,14,LG,1,43,0.421,0.429,7.0,7.0,1.00,0.211,38.00,1.097,10.92,11.79,10.62,7.84,0.21,0.477,5.09
1776,2016,05,14,»ï¼º,1,43,0.417,0.452,11.6,11.6,1.00,0.139,36.00,1.044,9.99,11.23,10.07,3.94,0.22,0.463,4.55
