,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,½Â,ÆÐ,¼¼ÀÌºê,È¦µå,ºí·Ð,QS,ÀÌ´×,Å¸ÀÚ,¾ÈÅ¸,2·çÅ¸,3·çÅ¸,È¨·±,½ÇÁ¡,ÀÚÃ¥,»ïÁø,º¼³Ý,°íÀÇ4±¸,»ç±¸,ÆøÅõ,º¸Å©,PK,µµ·ç,µµ½Ç
207,2015,04,25,LG,1,1,0,0,0,0,0,9.0,35,8,3,0,1,2,2,6,1,0,1,0,0,0,0,0
208,2015,04,25,KIA,1,1,0,0,0,1,0,10.0,44,11,4,0,1,4,4,6,5,2,0,0,0,0,1,0
209,2015,04,25,·Ôµ¥,1,1,0,1,1,0,1,9.0,46,14,1,0,3,9,6,5,3,0,0,1,0,0,0,0
210,2015,04,25,ÇÑÈ­,1,1,0,0,0,0,0,9.0,43,9,0,0,1,6,6,6,6,0,2,0,0,0,1,2
211,2015,04,25,KT,1,0,1,0,0,0,1,9.0,35,9,2,0,2,3,2,9,3,0,0,0,0,1,0,1
212,2015,04,25,µÎ»ê,1,0,1,0,0,1,0,10.0,43,7,1,0,1,5,5,9,7,0,0,0,0,0,1,0
213,2015,04,25,SK,1,0,1,0,2,1,1,8.2,41,11,0,0,0,7,5,7,2,0,1,2,0,0,1,0
214,2015,04,25,NC,1,0,1,0,0,0,0,9.0,40,7,1,0,1,6,6,9,5,0,2,0,0,0,3,1
215,2015,04,25,»ï¼º,1,0,1,0,0,0,0,8.0,42,13,3,1,5,12,12,6,7,0,0,0,0,0,0,0
216,2015,04,26,·Ôµ¥,1,1,0,0,0,0,1,9.0,30,3,2,0,0,1,1,6,2,0,0,0,0,0,0,1
217,2015,04,26,µÎ»ê,1,1,0,0,0,0,1,12.0,45,5,1,0,0,3,3,13,5,0,0,0,0,0,2,1
218,2015,04,26,ÇÑÈ­,1,1,0,0,0,1,0,9.0,38,11,2,0,1,4,3,5,0,0,0,0,0,0,0,0
219,2015,04,26,Hero,1,1,0,0,0,0,0,9.0,39,7,1,1,0,4,4,10,4,0,0,1,0,0,0,0
220,2015,04,26,LG,1,1,0,0,0,0,1,9.0,39,11,4,0,1,6,6,13,1,0,1,1,0,1,2,0
221,2015,04,26,KIA,1,0,1,0,3,1,0,11.2,51,11,1,1,0,4,3,3,6,2,0,1,0,0,1,0
222,2015,04,26,SK,1,0,1,0,0,0,0,8.0,37,8,1,0,0,5,4,2,4,1,0,0,0,0,0,0
223,2015,04,26,NC,1,0,1,0,0,0,0,9.0,42,10,4,0,1,7,6,10,4,0,0,1,0,0,2,0
224,2015,04,26,»ï¼º,1,0,1,0,0,0,0,8.0,35,11,2,0,1,7,7,9,1,0,0,0,0,0,0,0
225,2015,04,26,KT,1,0,1,0,0,0,0,9.0,44,11,1,0,2,11,11,6,7,0,1,4,0,0,0,1
226,2015,04,28,µÎ»ê,1,1,0,0,0,0,1,9.0,32,5,0,0,1,2,2,10,1,0,0,0,0,0,0,0
227,2015,04,28,Hero,1,1,0,1,1,0,0,9.0,39,8,2,0,0,4,4,10,5,0,1,0,0,1,0,0
228,2015,04,28,LG,1,1,0,1,0,0,0,9.0,37,7,0,0,2,4,4,6,5,0,0,1,0,0,1,1
229,2015,04,28,NC,1,1,0,1,2,0,0,9.0,41,12,3,0,1,6,6,11,4,0,0,0,0,0,1,1
230,2015,04,28,KT,1,0,1,0,0,0,0,8.0,37,8,3,2,2,6,5,2,6,0,0,1,0,0,1,2
231,2015,04,28,»ï¼º,1,0,1,0,2,1,1,9.0,42,10,1,0,1,7,7,14,4,0,1,1,0,0,0,0
232,2015,04,28,SK,1,0,1,0,0,0,0,9.0,42,14,1,0,1,8,8,3,3,0,0,2,0,0,1,2
233,2015,04,28,·Ôµ¥,1,0,1,0,0,0,0,8.0,37,11,4,0,2,8,8,4,2,0,1,0,0,0,0,1
234,2015,04,29,»ï¼º,1,1,0,0,0,0,1,9.0,36,7,1,0,0,2,2,10,2,0,1,1,0,0,0,1
235,2015,04,29,KIA,1,1,0,0,1,0,0,9.0,42,9,1,0,2,4,4,5,7,0,1,1,0,0,0,0
236,2015,04,29,LG,1,0,1,0,0,0,0,8.0,37,10,1,0,2,6,6,3,3,0,1,1,0,0,0,1
237,2015,04,29,ÇÑÈ­,1,0,1,0,0,0,0,8.0,36,10,2,0,1,9,9,4,1,0,1,0,0,0,0,0
238,2015,04,30,ÇÑÈ­,1,1,0,0,1,0,0,9.0,31,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0
239,2015,04,30,µÎ»ê,1,1,0,0,0,1,1,11.0,44,9,0,0,0,3,1,5,4,0,0,0,0,0,1,0
240,2015,04,30,·Ôµ¥,1,1,0,1,0,0,1,9.0,38,13,2,0,0,2,2,7,1,0,1,0,0,1,0,1
241,2015,04,30,»ï¼º,1,1,0,1,1,0,1,9.0,39,9,1,0,2,5,5,6,4,0,1,3,0,0,1,0
242,2015,04,30,SK,1,1,0,0,1,0,0,9.0,42,9,1,0,1,6,5,6,7,0,0,0,0,0,2,0
243,2015,04,30,KIA,1,0,1,0,0,0,1,9.0,39,8,2,0,1,6,3,9,5,0,0,0,0,0,3,1
244,2015,04,30,KT,1,0,1,0,0,0,0,10.2,43,9,1,0,1,4,4,8,5,0,0,1,0,0,0,3
245,2015,04,30,Hero,1,0,1,0,0,0,0,9.0,38,11,1,0,1,4,4,13,3,0,0,0,0,0,0,1
246,2015,04,30,LG,1,0,1,0,0,0,0,8.0,39,14,3,0,3,8,8,6,1,0,2,0,0,0,5,1
247,2015,04,30,NC,1,0,1,0,0,0,0,8.0,39,11,2,1,0,9,9,4,4,0,0,1,0,1,1,0
248,2015,05,01,SK,1,1,0,1,1,0,1,9.0,33,4,1,0,0,1,0,5,2,0,0,0,0,0,3,1
249,2015,05,01,Hero,1,1,0,1,1,0,1,9.0,29,2,0,0,1,1,1,5,1,0,0,0,0,0,0,0
250,2015,05,01,NC,1,1,0,1,0,0,1,10.0,39,8,0,0,1,2,2,10,1,1,0,0,0,0,0,0
251,2015,05,01,»ï¼º,1,1,0,0,0,0,0,9.0,35,7,2,0,1,4,4,3,3,0,0,1,0,0,0,0
252,2015,05,01,ÇÑÈ­,1,1,0,1,1,0,0,9.0,41,12,5,0,1,5,4,8,4,0,0,0,0,0,0,0
253,2015,05,01,LG,1,0,1,0,0,0,1,9.0,35,9,0,0,1,3,3,11,1,0,0,0,0,0,2,1
254,2015,05,01,KIA,1,0,1,0,0,0,1,9.0,38,8,0,0,1,3,3,6,1,0,1,0,0,1,0,0
255,2015,05,01,KT,1,0,1,0,0,0,1,10.0,40,9,1,1,1,4,4,7,2,0,0,1,0,1,3,0
256,2015,05,01,·Ôµ¥,1,0,1,0,0,0,0,8.0,39,9,2,0,2,7,7,8,8,1,0,1,0,0,0,1
257,2015,05,01,µÎ»ê,1,0,1,0,0,0,0,8.0,43,14,3,0,2,12,11,4,7,0,0,1,0,0,1,0
258,2015,05,02,NC,1,1,0,0,0,0,1,9.0,35,6,1,0,1,2,2,5,1,0,2,1,0,0,0,0
259,2015,05,02,KIA,1,1,0,1,0,1,0,9.0,36,6,0,0,0,2,2,5,3,0,4,0,0,1,1,1
260,2015,05,02,»ï¼º,1,1,0,1,0,0,0,9.0,42,12,4,0,1,3,3,7,2,0,2,0,0,0,1,0
261,2015,05,02,ÇÑÈ­,1,1,0,1,2,0,1,9.0,36,7,2,0,0,3,3,10,2,0,0,0,0,0,0,0
262,2015,05,02,Hero,1,1,0,1,0,0,1,9.0,35,6,0,0,0,3,3,9,1,0,0,1,0,0,0,0
263,2015,05,02,LG,1,0,1,0,0,0,0,9.0,39,8,1,0,0,4,4,4,4,0,0,1,0,0,0,0
264,2015,05,02,·Ôµ¥,1,0,1,0,0,0,0,8.0,34,6,2,0,2,5,4,4,4,0,0,0,0,0,0,1
265,2015,05,02,µÎ»ê,1,0,1,0,1,1,1,8.0,35,8,1,0,0,5,5,7,2,0,1,0,0,0,1,0
266,2015,05,02,SK,1,0,1,0,0,0,0,8.0,36,8,1,0,2,5,5,4,6,0,1,1,1,1,0,0
267,2015,05,02,KT,1,0,1,0,0,0,0,9.0,45,11,1,1,1,12,8,8,7,0,0,1,0,0,2,1
268,2015,05,03,NC,1,1,0,0,0,0,0,9.0,35,6,2,0,1,2,2,6,1,0,1,0,0,0,0,0
269,2015,05,03,Hero,1,1,0,0,0,0,1,9.0,34,3,0,1,0,2,2,9,1,0,2,1,0,0,0,0
270,2015,05,03,·Ôµ¥,1,1,0,0,1,0,0,9.0,43,10,6,0,0,3,3,6,6,0,1,0,0,0,0,0
271,2015,05,03,ÇÑÈ­,1,0,1,0,0,0,0,9.0,45,7,0,0,1,6,4,6,10,0,1,1,0,0,3,1
272,2015,05,03,LG,1,0,1,0,0,0,0,9.0,39,9,3,0,2,6,6,10,5,0,1,1,0,0,1,0
273,2015,05,03,KT,1,0,1,0,0,0,0,9.0,49,17,5,0,2,11,10,11,4,0,1,2,0,0,2,0
274,2015,05,05,NC,1,1,0,0,1,0,0,9.0,36,6,0,1,0,3,2,5,3,0,0,0,0,0,0,0
275,2015,05,05,µÎ»ê,1,1,0,0,0,0,1,9.0,39,9,0,0,0,3,2,5,2,0,0,0,0,0,2,0
276,2015,05,05,Hero,1,1,0,0,0,0,0,9.0,38,8,1,0,0,4,3,4,3,0,0,1,0,0,2,0
277,2015,05,05,SK,1,1,0,0,0,0,0,9.0,35,8,0,0,4,4,4,12,2,0,0,1,0,1,0,2
278,2015,05,05,ÇÑÈ­,1,1,0,0,0,0,0,9.0,44,15,4,0,1,8,8,4,1,0,2,0,0,0,1,0
279,2015,05,05,KIA,1,0,1,0,0,0,0,8.0,37,11,6,0,0,7,7,3,3,0,0,1,0,0,2,1
280,2015,05,05,KT,1,0,1,0,1,0,0,8.0,47,13,1,0,3,15,8,7,5,0,3,0,0,0,0,0
281,2015,05,05,»ï¼º,1,0,1,0,0,0,0,8.0,37,11,5,0,3,9,9,7,6,0,0,0,0,1,0,0
282,2015,05,05,·Ôµ¥,1,0,1,0,0,0,0,9.0,50,15,2,0,2,11,11,7,8,0,3,0,0,0,5,0
283,2015,05,05,LG,1,0,1,0,0,0,0,8.0,44,13,2,0,1,10,10,4,7,0,1,1,0,0,0,0
284,2015,05,06,µÎ»ê,1,1,0,1,2,0,1,9.0,42,8,2,0,0,4,3,6,6,1,1,0,0,0,2,0
285,2015,05,06,KT,1,1,0,1,1,0,0,9.0,37,6,0,0,2,5,3,12,3,0,1,0,0,0,0,0
286,2015,05,06,»ï¼º,1,1,0,1,1,0,1,9.0,33,8,1,0,0,3,3,9,1,0,0,0,0,1,0,1
287,2015,05,06,SK,1,1,0,0,2,0,0,9.0,35,7,3,0,0,3,3,9,2,0,0,0,0,0,1,1
288,2015,05,06,NC,1,1,0,0,0,1,0,9.0,39,7,2,0,0,4,4,11,4,1,2,2,0,0,0,0
289,2015,05,06,Hero,1,0,1,0,0,0,1,9.0,40,10,2,1,2,5,5,6,4,0,0,0,0,0,1,0
290,2015,05,06,·Ôµ¥,1,0,1,0,0,0,1,9.0,43,13,0,1,2,5,5,5,6,0,0,0,0,0,1,2
291,2015,05,06,KIA,1,0,1,0,1,1,0,8.0,43,11,0,1,1,5,5,8,7,1,1,0,0,0,3,1
292,2015,05,06,LG,1,0,1,0,0,0,0,8.0,36,7,1,0,0,5,5,3,6,0,1,0,0,0,1,0
293,2015,05,06,ÇÑÈ­,1,0,1,0,0,0,0,9.0,47,14,3,0,1,8,7,6,6,1,0,0,0,0,2,0
294,2015,05,07,SK,1,1,0,1,2,0,1,9.0,36,7,0,0,1,2,1,10,4,0,0,0,0,0,1,1
295,2015,05,07,KIA,1,1,0,1,2,0,1,9.0,37,6,1,0,0,2,1,10,6,0,0,0,0,1,2,0
296,2015,05,07,LG,1,1,0,0,0,0,0,11.0,46,9,2,1,0,4,4,9,4,0,1,1,0,0,1,0
297,2015,05,07,»ï¼º,1,1,0,0,2,0,0,9.0,37,6,0,0,2,4,4,14,3,0,1,0,0,0,0,0
298,2015,05,07,KT,1,1,0,0,0,1,0,9.0,39,8,2,0,1,6,6,5,7,0,0,3,1,0,0,1
299,2015,05,07,NC,1,0,1,0,0,0,1,9.0,37,4,1,0,1,4,2,8,4,0,0,0,0,0,1,0
300,2015,05,07,·Ôµ¥,1,0,1,0,0,0,1,9.0,33,5,0,0,2,3,3,9,1,0,1,0,0,0,0,1
301,2015,05,07,µÎ»ê,1,0,1,0,0,0,0,11.0,51,9,0,0,1,6,6,11,10,0,0,1,0,0,2,0
302,2015,05,07,ÇÑÈ­,1,0,1,0,0,0,0,9.0,42,11,1,0,0,7,7,7,5,1,2,1,0,0,3,0
303,2015,05,07,Hero,1,0,1,0,0,0,0,9.0,51,16,2,0,3,13,12,7,9,0,2,0,0,0,0,1
304,2015,05,08,SK,1,1,0,1,1,0,1,9.0,32,3,0,0,0,0,0,9,2,0,0,0,0,0,1,0
305,2015,05,08,KT,1,1,0,0,0,0,1,9.0,37,10,0,0,2,3,3,7,0,0,1,1,0,0,0,0
306,2015,05,08,NC,1,1,0,1,3,0,0,9.0,39,9,0,0,1,3,3,4,5,0,1,0,0,0,0,0
307,2015,05,08,Hero,1,1,0,0,0,0,0,9.0,38,9,3,0,0,4,4,10,4,0,0,2,0,2,2,0
308,2015,05,08,ÇÑÈ­,1,1,0,1,1,0,0,9.0,43,12,4,0,2,6,6,3,3,1,2,0,0,0,0,0
309,2015,05,08,·Ôµ¥,1,0,1,0,0,0,1,8.0,36,8,1,0,2,4,3,8,5,0,1,0,1,0,1,2
310,2015,05,08,»ï¼º,1,0,1,0,0,0,1,8.0,32,5,0,0,1,3,3,6,4,0,0,0,0,0,2,0
311,2015,05,08,KIA,1,0,1,0,0,0,0,8.0,31,4,0,0,4,5,5,10,1,0,1,0,0,0,0,0
312,2015,05,08,LG,1,0,1,0,0,0,0,8.0,34,12,3,0,0,7,7,5,2,0,1,0,0,0,2,2
313,2015,05,08,µÎ»ê,1,0,1,0,0,0,0,9.0,45,13,4,0,0,10,10,9,4,1,2,0,1,0,1,0
314,2015,05,09,»ï¼º,1,1,0,1,1,0,1,9.0,29,3,1,0,1,1,1,7,0,0,0,0,0,0,0,0
315,2015,05,09,KT,1,1,0,1,2,0,0,9.0,40,10,3,0,0,2,2,13,6,0,0,0,0,0,0,1
316,2015,05,09,NC,1,1,0,0,0,0,0,9.0,32,6,1,0,2,3,3,6,2,0,0,0,0,0,0,0
317,2015,05,09,µÎ»ê,1,1,0,0,0,0,1,9.0,39,7,2,0,0,3,3,6,3,0,1,0,0,0,0,0
318,2015,05,09,Hero,1,1,0,1,1,0,0,9.0,38,9,0,0,1,5,5,12,1,0,1,0,0,0,1,0
319,2015,05,09,SK,1,0,1,0,0,0,1,9.0,35,6,2,0,0,3,3,6,2,0,0,0,0,0,1,0
320,2015,05,09,ÇÑÈ­,1,0,1,0,2,1,0,8.2,34,6,1,0,1,4,3,8,1,0,0,0,0,0,0,0
321,2015,05,09,LG,1,0,1,0,0,0,0,8.0,32,6,0,1,1,3,3,5,2,0,1,1,0,0,1,1
322,2015,05,09,·Ôµ¥,1,0,1,0,0,0,0,8.0,38,11,4,0,0,6,6,7,2,0,2,2,0,0,1,0
323,2015,05,09,KIA,1,0,1,0,0,0,0,8.0,37,14,1,0,1,7,7,3,1,0,3,0,0,0,2,2
324,2015,05,10,µÎ»ê,1,1,0,0,0,0,1,9.0,32,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0
325,2015,05,10,NC,1,1,0,1,1,0,0,9.0,37,11,0,0,1,2,2,9,1,0,0,0,0,0,0,0
326,2015,05,10,LG,1,1,0,0,0,0,1,9.0,36,7,0,0,0,2,2,12,3,0,1,1,0,1,1,0
327,2015,05,10,SK,1,1,0,1,3,0,0,9.0,38,7,0,0,2,5,5,6,4,0,0,0,0,0,2,0
328,2015,05,10,KIA,1,1,0,0,2,0,0,9.0,37,9,1,0,3,6,6,10,0,0,2,0,0,0,1,0
329,2015,05,10,KT,1,0,1,0,0,1,0,9.0,41,7,1,2,1,6,5,11,5,0,0,1,0,0,1,1
330,2015,05,10,»ï¼º,1,0,1,0,0,0,0,8.0,39,11,2,0,1,7,5,11,4,0,0,0,0,0,0,1
331,2015,05,10,ÇÑÈ­,1,0,1,0,0,0,0,8.0,40,11,2,0,1,6,6,6,6,0,0,2,1,0,1,1
332,2015,05,10,·Ôµ¥,1,0,1,0,0,0,0,8.0,37,11,1,0,0,6,6,7,4,1,0,1,0,0,5,1
333,2015,05,10,Hero,1,0,1,0,0,0,0,9.0,48,15,5,0,2,11,9,8,5,0,0,1,0,1,3,0
334,2015,05,12,KIA,1,1,0,1,1,0,1,9.0,33,1,0,0,0,2,1,10,5,0,1,0,0,0,0,1
335,2015,05,12,·Ôµ¥,1,1,0,1,0,0,0,9.0,40,10,3,1,1,4,4,9,3,0,1,1,0,0,0,0
336,2015,05,12,ÇÑÈ­,1,1,0,0,4,1,0,9.0,43,12,1,0,1,4,4,7,7,1,0,3,1,0,0,1
337,2015,05,12,KT,1,0,1,0,0,0,1,8.0,32,5,1,0,0,3,3,7,3,0,0,0,0,0,1,0
338,2015,05,12,»ï¼º,1,0,1,0,0,0,0,9.0,37,10,1,1,1,5,4,11,2,0,0,0,1,0,2,0
339,2015,05,12,Hero,1,0,1,0,0,1,1,8.0,37,11,4,0,0,5,5,6,3,0,0,0,0,0,0,0
340,2015,05,13,»ï¼º,1,1,0,1,2,0,1,9.0,34,8,1,0,0,0,0,6,1,0,1,0,0,0,0,1
341,2015,05,13,µÎ»ê,1,1,0,1,1,0,1,9.0,38,8,1,0,0,2,2,6,2,0,1,1,0,0,1,0
342,2015,05,13,LG,1,1,0,0,0,0,1,9.0,34,7,2,0,0,2,2,8,0,0,0,0,0,0,0,0
343,2015,05,13,KIA,1,1,0,0,0,1,0,10.0,48,14,2,1,1,8,8,7,5,1,0,0,0,0,4,0
344,2015,05,13,·Ôµ¥,1,1,0,0,4,1,0,9.0,43,12,3,0,2,8,8,11,5,0,0,2,0,0,1,0
345,2015,05,13,ÇÑÈ­,1,0,1,0,0,0,1,8.0,38,7,0,0,1,3,3,3,7,0,1,1,0,0,1,0
346,2015,05,13,SK,1,0,1,0,0,0,0,9.0,42,10,3,0,2,5,5,8,3,0,1,0,0,0,1,0
347,2015,05,13,NC,1,0,1,0,0,0,0,8.0,39,13,2,2,1,6,5,10,3,0,1,0,0,0,0,1
348,2015,05,13,KT,1,0,1,0,1,0,0,9.2,42,12,1,1,1,9,7,7,3,0,1,0,0,0,2,1
349,2015,05,13,Hero,1,0,1,0,0,0,0,8.0,40,13,1,0,2,9,8,8,3,0,0,0,0,0,0,0
350,2015,05,14,KIA,1,1,0,0,0,0,1,9.0,33,5,1,0,0,2,0,7,1,0,0,1,0,0,1,0
351,2015,05,14,Hero,1,1,0,0,1,0,0,9.0,37,10,3,0,2,5,5,11,2,0,0,0,0,0,2,0
352,2015,05,14,ÇÑÈ­,1,1,0,1,0,0,0,9.0,45,10,1,0,3,7,6,11,8,0,0,0,0,0,3,0
353,2015,05,14,SK,1,1,0,0,0,0,0,9.0,43,9,4,0,1,8,7,6,8,1,0,0,0,0,0,0
354,2015,05,14,»ï¼º,1,0,1,0,0,0,0,9.0,41,9,0,0,2,9,5,11,3,1,1,0,0,0,3,0
355,2015,05,14,·Ôµ¥,1,0,1,0,0,0,0,9.0,48,18,3,0,3,10,8,9,6,0,0,1,0,0,0,0
356,2015,05,14,µÎ»ê,1,0,1,0,1,2,0,8.2,40,14,2,1,3,9,9,8,3,0,0,1,0,0,0,1
357,2015,05,14,KT,1,0,1,0,0,0,0,8.0,38,12,2,1,1,10,10,3,2,0,1,0,0,0,1,0
358,2015,05,14,LG,1,0,0,0,0,0,0,12.0,48,7,1,0,0,0,0,7,7,1,1,0,0,0,1,2
359,2015,05,14,NC,1,0,0,0,0,0,1,12.0,47,4,0,0,0,0,0,11,5,2,0,0,0,0,3,0
360,2015,05,15,SK,1,1,0,1,1,0,1,9.0,36,7,2,0,0,2,2,11,1,0,0,0,0,0,0,0
361,2015,05,15,Hero,1,1,0,1,1,0,1,9.0,33,5,1,0,1,3,3,5,1,0,1,0,0,1,0,0
362,2015,05,15,NC,1,1,0,1,0,1,0,9.0,44,11,1,0,1,5,5,8,6,0,1,0,0,0,1,0
363,2015,05,15,·Ôµ¥,1,1,0,0,0,1,0,12.0,61,16,1,1,0,10,9,12,10,3,0,2,0,0,5,0
364,2015,05,15,LG,1,0,1,0,0,0,0,9.0,38,8,2,0,0,5,5,7,3,1,2,1,0,0,0,0
365,2015,05,15,ÇÑÈ­,1,0,1,0,0,0,0,9.0,40,9,2,0,0,6,6,6,6,0,0,1,0,0,4,0
366,2015,05,15,»ï¼º,1,0,1,0,0,0,0,9.0,41,11,2,0,2,7,7,8,4,0,0,0,0,0,0,0
367,2015,05,15,KT,1,0,1,0,3,1,0,12.0,60,18,3,2,2,11,11,12,7,2,1,2,0,0,1,0
368,2015,05,16,·Ôµ¥,1,1,0,0,1,0,0,9.0,34,6,2,0,0,1,1,7,2,0,1,0,0,0,1,1
369,2015,05,16,Hero,1,1,0,1,1,0,0,9.0,42,10,1,0,0,5,5,2,4,0,2,1,0,0,0,0
370,2015,05,16,µÎ»ê,1,1,0,1,0,1,0,9.0,39,12,3,1,1,5,5,8,2,0,0,0,0,0,1,1
371,2015,05,16,SK,1,1,0,1,1,1,0,9.0,46,11,3,0,0,6,6,12,8,0,1,1,0,0,0,1
372,2015,05,16,»ï¼º,1,1,0,1,2,1,0,9.0,43,14,4,0,2,8,8,12,2,0,0,2,0,0,2,1
373,2015,05,16,LG,1,0,1,0,0,1,0,9.0,50,15,2,0,0,7,6,9,4,0,4,0,0,1,1,0
374,2015,05,16,KIA,1,0,1,0,0,0,0,9.0,48,10,1,1,1,7,7,6,12,0,1,3,0,0,2,1
375,2015,05,16,ÇÑÈ­,1,0,1,0,0,0,0,9.0,41,9,1,0,1,8,8,7,6,2,0,2,0,0,1,0
376,2015,05,16,KT,1,0,1,0,0,0,1,9.0,46,11,1,0,1,10,8,8,7,0,1,0,0,0,2,0
377,2015,05,16,NC,1,0,1,0,0,0,0,8.0,45,12,2,0,1,9,8,6,8,0,1,2,0,0,0,0
378,2015,05,17,NC,1,1,0,1,2,0,1,9.0,30,3,0,0,0,0,0,8,0,0,0,1,0,0,0,0
379,2015,05,17,·Ôµ¥,1,1,0,0,0,0,0,9.0,38,7,1,0,0,2,2,7,4,0,0,1,0,0,2,0
380,2015,05,17,KIA,1,1,0,0,0,0,0,9.0,40,8,0,0,3,3,3,10,5,0,1,0,0,0,0,0
381,2015,05,17,LG,1,1,0,1,1,0,0,9.0,38,10,3,0,0,4,4,7,3,0,0,0,0,1,1,0
382,2015,05,17,ÇÑÈ­,1,1,0,0,0,0,0,10.0,44,7,1,0,1,6,6,7,7,1,1,1,0,0,2,2
383,2015,05,17,»ï¼º,1,0,1,0,0,0,1,9.0,41,8,2,0,1,2,1,7,3,0,1,0,0,0,0,0
384,2015,05,17,µÎ»ê,1,0,1,0,0,0,0,8.2,40,10,2,0,0,4,3,6,3,1,1,0,0,0,0,2
385,2015,05,17,Hero,1,0,1,0,3,1,1,9.2,53,13,0,1,1,7,6,6,11,2,0,2,2,0,0,0
386,2015,05,17,KT,1,0,1,0,0,0,0,9.0,39,7,2,0,1,6,6,8,2,0,2,0,0,0,4,0
387,2015,05,17,SK,1,0,1,0,0,0,0,8.0,34,9,4,0,1,6,6,14,1,0,0,0,0,0,0,0
388,2015,05,19,KT,1,1,0,1,1,0,1,9.0,34,6,2,0,0,2,2,9,2,0,0,0,0,0,1,0
389,2015,05,19,·Ôµ¥,1,1,0,1,0,0,1,9.0,31,5,1,0,2,3,3,10,1,0,1,0,0,1,1,1
390,2015,05,19,SK,1,1,0,1,0,0,1,9.0,35,8,3,0,2,5,5,12,0,0,0,0,0,0,1,0
391,2015,05,19,Hero,1,1,0,1,1,0,0,9.0,41,12,6,0,2,10,9,7,4,0,0,1,0,0,0,0
392,2015,05,19,NC,1,0,1,0,0,0,0,9.0,40,13,5,0,0,4,4,4,3,0,2,0,0,0,1,2
393,2015,05,19,ÇÑÈ­,1,0,1,0,0,0,0,8.0,41,10,4,0,0,7,4,3,3,1,1,1,0,0,5,0
394,2015,05,19,KIA,1,0,1,0,1,1,1,8.0,40,11,2,0,1,6,6,8,5,0,0,0,0,0,2,0
395,2015,05,19,LG,1,0,1,0,0,0,0,8.0,42,17,5,1,1,12,11,9,2,0,0,1,0,0,0,0
396,2015,05,20,NC,1,1,0,1,1,0,0,9.0,36,4,1,0,0,2,1,10,5,0,0,0,0,0,0,1
397,2015,05,20,Hero,1,1,0,0,0,0,0,9.0,34,7,3,0,2,4,4,8,1,0,0,0,0,0,0,0
398,2015,05,20,SK,1,1,0,0,0,0,0,9.0,43,9,2,0,0,6,5,10,6,1,0,3,0,0,1,0
399,2015,05,20,KIA,1,1,0,0,2,0,0,9.0,41,11,1,0,0,5,5,11,6,0,0,1,0,0,2,1
400,2015,05,20,»ï¼º,1,1,0,0,0,0,0,9.0,41,11,1,0,2,6,6,5,3,0,0,1,0,0,0,0
401,2015,05,20,KT,1,0,1,0,0,0,0,8.0,33,10,1,0,1,4,4,7,1,0,1,1,0,0,3,1
402,2015,05,20,ÇÑÈ­,1,0,1,0,0,0,0,8.1,39,8,1,0,2,7,5,4,6,0,0,1,0,0,1,1
403,2015,05,20,·Ôµ¥,1,0,1,0,0,0,0,9.0,47,12,3,0,1,9,9,6,8,1,2,2,0,0,0,0
404,2015,05,20,LG,1,0,1,0,0,0,0,8.0,49,14,3,0,2,9,9,10,11,1,0,1,0,0,0,0
405,2015,05,20,µÎ»ê,1,0,1,0,0,0,0,9.0,60,24,6,0,4,25,24,6,7,0,2,0,0,0,1,0
406,2015,05,21,»ï¼º,1,1,0,0,0,0,1,9.0,32,5,1,0,0,1,0,7,2,0,0,0,0,0,0,2
407,2015,05,21,ÇÑÈ­,1,1,0,0,0,0,0,9.0,37,4,0,0,0,1,1,9,7,0,0,0,0,0,1,0
408,2015,05,21,·Ôµ¥,1,1,0,1,1,0,0,9.0,37,9,1,0,1,2,2,6,2,0,0,1,0,0,1,1
409,2015,05,21,LG,1,1,0,1,0,0,1,9.0,34,8,2,0,1,3,2,10,0,0,0,0,0,0,0,0
410,2015,05,21,NC,1,1,0,1,1,0,1,9.0,39,9,0,0,0,2,2,8,3,0,1,0,0,0,2,1
411,2015,05,21,KT,1,0,1,0,0,0,0,8.0,37,8,3,0,2,5,3,7,5,0,0,2,0,0,1,1
412,2015,05,21,Hero,1,0,1,0,0,0,1,9.0,43,10,1,0,2,4,4,9,6,0,3,0,0,0,2,1
413,2015,05,21,KIA,1,0,1,0,0,0,0,8.0,33,8,3,0,1,4,4,6,2,0,1,0,0,0,0,0
414,2015,05,21,SK,1,0,1,0,0,0,0,9.0,41,10,3,0,2,7,5,7,2,0,0,1,0,0,0,0
415,2015,05,21,µÎ»ê,1,0,1,0,0,0,0,9.0,38,9,3,0,1,6,6,3,4,0,0,0,0,0,2,1
416,2015,05,22,NC,1,1,0,0,0,0,1,9.0,31,2,1,0,0,0,0,9,3,0,0,0,0,0,0,0
417,2015,05,22,»ï¼º,1,1,0,0,0,0,1,9.0,35,8,1,0,0,1,1,11,1,0,1,0,0,0,0,0
418,2015,05,22,µÎ»ê,1,1,0,1,1,0,1,9.0,38,7,0,0,1,3,3,3,3,0,1,0,0,0,1,0
419,2015,05,22,ÇÑÈ­,1,1,0,1,0,0,1,9.0,39,11,1,0,0,5,5,8,1,0,1,1,0,0,1,2
