,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,R/G,µæÁ¡,È¨·±,µµ·ç,º¼³Ý%,»ïÁø%,BABIP,Å¸À²,Ãâ·çÀ²,ÀåÅ¸À²,OPS,wOBA
207,2015,4,25,ÇÑÈ­,7.0,7,0,1,4.9,17.1,0.36700000000000005,0.297,0.35,0.297,0.647,0.308
208,2015,4,25,Hero,3.0,3,2,0,8.6,25.7,0.33299999999999996,0.281,0.34299999999999997,0.531,0.8740000000000001,0.37799999999999995
209,2015,4,25,LG,6.0,6,1,3,12.5,22.5,0.261,0.212,0.35,0.33299999999999996,0.6829999999999999,0.325
210,2015,4,25,KIA,5.0,5,1,1,16.3,20.9,0.25,0.20600000000000002,0.341,0.324,0.665,0.314
211,2015,4,25,»ï¼º,9.0,9,3,0,6.5,10.9,0.314,0.33299999999999996,0.37,0.5710000000000001,0.941,0.402
212,2015,4,25,µÎ»ê,4.0,4,1,1,11.4,13.6,0.33299999999999996,0.306,0.381,0.5,0.8809999999999999,0.368
213,2015,4,25,SK,6.0,6,1,1,14.0,14.0,0.308,0.281,0.415,0.375,0.79,0.371
214,2015,4,25,NC,2.0,2,1,0,2.9,17.1,0.26899999999999996,0.242,0.28600000000000003,0.424,0.71,0.312
215,2015,4,25,KT,0.0,0,0,0,9.4,21.9,0.182,0.138,0.21899999999999997,0.172,0.391,0.19399999999999998
216,2015,4,26,·Ôµ¥,7.0,7,1,0,2.9,25.7,0.41700000000000004,0.324,0.34299999999999997,0.47100000000000003,0.8140000000000001,0.359
217,2015,4,26,Hero,11.0,11,2,0,15.9,13.6,0.321,0.314,0.43200000000000005,0.514,0.946,0.418
218,2015,4,26,ÇÑÈ­,5.0,5,0,0,10.8,5.4,0.29600000000000004,0.276,0.364,0.31,0.674,0.309
219,2015,4,26,LG,7.0,7,1,2,9.5,23.8,0.34600000000000003,0.27,0.341,0.45899999999999996,0.8,0.354
220,2015,4,26,µÎ»ê,4.0,4,0,1,11.8,5.9,0.262,0.256,0.33299999999999996,0.326,0.659,0.289
221,2015,4,26,NC,6.0,6,1,2,2.6,33.3,0.435,0.297,0.33299999999999996,0.486,0.8190000000000001,0.36
222,2015,4,26,SK,4.0,4,1,0,0.0,13.2,0.313,0.289,0.289,0.42100000000000004,0.71,0.312
223,2015,4,26,KT,4.0,4,0,0,10.3,25.6,0.28,0.2,0.282,0.28600000000000003,0.568,0.268
224,2015,4,26,KIA,3.0,3,0,2,11.1,28.9,0.185,0.125,0.222,0.15,0.37200000000000005,0.19
225,2015,4,26,»ï¼º,1.0,1,0,0,6.7,20.0,0.136,0.107,0.16699999999999998,0.179,0.34600000000000003,0.163
226,2015,4,28,NC,8.0,8,1,1,7.1,7.1,0.371,0.368,0.405,0.474,0.879,0.391
227,2015,4,28,Hero,8.0,8,2,0,5.4,10.8,0.321,0.33299999999999996,0.37799999999999995,0.636,1.014,0.42700000000000005
228,2015,4,28,LG,7.0,7,1,0,9.5,33.3,0.45,0.28600000000000003,0.375,0.4,0.775,0.35600000000000004
229,2015,4,28,µÎ»ê,6.0,6,2,1,16.2,5.4,0.231,0.267,0.389,0.7,1.089,0.455
230,2015,4,28,SK,6.0,6,1,1,9.8,26.8,0.45799999999999996,0.34299999999999997,0.4,0.514,0.914,0.4
231,2015,4,28,·Ôµ¥,4.0,4,0,0,12.8,25.6,0.381,0.258,0.37799999999999995,0.32299999999999995,0.701,0.336
232,2015,4,28,»ï¼º,4.0,4,2,1,13.5,16.2,0.20800000000000002,0.21899999999999997,0.324,0.406,0.73,0.32799999999999996
233,2015,4,28,KT,2.0,2,1,0,3.1,31.2,0.21100000000000002,0.16699999999999998,0.19399999999999998,0.267,0.461,0.205
234,2015,4,29,»ï¼º,6.0,6,2,0,8.1,8.1,0.29600000000000004,0.32299999999999995,0.389,0.5479999999999999,0.937,0.405
235,2015,4,29,KIA,9.0,9,1,0,2.8,11.1,0.31,0.294,0.33299999999999996,0.441,0.774,0.345
236,2015,4,29,ÇÑÈ­,4.0,4,2,0,16.7,11.9,0.26899999999999996,0.273,0.415,0.485,0.9,0.40299999999999997
237,2015,4,29,LG,2.0,2,0,0,5.6,27.8,0.304,0.212,0.278,0.242,0.52,0.25
238,2015,4,30,»ï¼º,8.0,8,3,5,2.6,15.4,0.40700000000000003,0.4,0.436,0.743,1.179,0.495
239,2015,4,30,SK,9.0,9,0,1,10.3,10.3,0.379,0.33299999999999996,0.405,0.455,0.86,0.391
240,2015,4,30,·Ôµ¥,4.0,4,1,0,7.9,34.2,0.47600000000000003,0.314,0.368,0.429,0.797,0.36
241,2015,4,30,ÇÑÈ­,6.0,6,1,3,12.8,23.1,0.304,0.242,0.342,0.39399999999999996,0.736,0.33399999999999996
242,2015,4,30,µÎ»ê,4.0,4,1,0,11.6,18.6,0.276,0.237,0.326,0.342,0.6679999999999999,0.309
243,2015,4,30,Hero,2.0,2,0,0,2.6,18.4,0.44799999999999995,0.361,0.395,0.41700000000000004,0.812,0.37200000000000005
244,2015,4,30,LG,5.0,5,2,1,10.3,15.4,0.26899999999999996,0.265,0.359,0.47100000000000003,0.83,0.368
245,2015,4,30,NC,6.0,6,1,2,16.7,14.3,0.28600000000000003,0.257,0.381,0.371,0.752,0.35100000000000003
246,2015,4,30,KT,3.0,3,0,1,9.1,11.4,0.265,0.231,0.302,0.231,0.5329999999999999,0.26
247,2015,4,30,KIA,0.0,0,0,0,9.7,22.6,0.14300000000000002,0.107,0.19399999999999998,0.107,0.301,0.159
248,2015,5,1,»ï¼º,12.0,12,2,1,16.3,9.3,0.4,0.389,0.488,0.639,1.127,0.49
249,2015,5,1,ÇÑÈ­,7.0,7,2,0,20.5,20.5,0.35,0.3,0.447,0.5670000000000001,1.014,0.435
250,2015,5,1,Hero,3.0,3,1,2,2.9,31.4,0.364,0.265,0.28600000000000003,0.353,0.639,0.287
251,2015,5,1,NC,4.0,4,1,3,5.0,17.5,0.276,0.243,0.282,0.405,0.687,0.305
252,2015,5,1,SK,3.0,3,1,0,2.6,15.8,0.24100000000000002,0.222,0.263,0.306,0.569,0.26
253,2015,5,1,·Ôµ¥,5.0,5,1,0,9.8,19.5,0.44,0.353,0.42100000000000004,0.588,1.0090000000000001,0.44
254,2015,5,1,KT,2.0,2,1,0,2.6,25.6,0.304,0.235,0.257,0.324,0.581,0.247
255,2015,5,1,µÎ»ê,4.0,4,1,0,8.6,8.6,0.214,0.226,0.28600000000000003,0.387,0.6729999999999999,0.295
256,2015,5,1,KIA,1.0,1,0,3,6.1,15.2,0.154,0.129,0.182,0.161,0.34299999999999997,0.166
257,2015,5,1,LG,1.0,1,1,0,3.4,17.2,0.045,0.071,0.10300000000000001,0.179,0.282,0.124
258,2015,5,2,NC,12.0,12,1,2,15.6,17.8,0.345,0.306,0.4,0.47200000000000003,0.872,0.385
259,2015,5,2,KIA,5.0,5,2,0,16.7,11.1,0.273,0.28600000000000003,0.429,0.536,0.965,0.426
260,2015,5,2,»ï¼º,5.0,5,0,1,5.7,20.0,0.32,0.25,0.314,0.281,0.595,0.284
261,2015,5,2,Hero,4.0,4,0,0,10.3,10.3,0.267,0.235,0.316,0.265,0.581,0.27899999999999997
262,2015,5,2,ÇÑÈ­,5.0,5,2,0,11.8,11.8,0.182,0.222,0.313,0.519,0.8320000000000001,0.349
263,2015,5,2,µÎ»ê,3.0,3,1,1,4.8,16.7,0.39299999999999996,0.33299999999999996,0.4,0.528,0.9279999999999999,0.41200000000000003
264,2015,5,2,SK,2.0,2,0,1,8.3,13.9,0.273,0.231,0.382,0.231,0.613,0.318
265,2015,5,2,·Ôµ¥,3.0,3,0,0,5.6,27.8,0.292,0.20600000000000002,0.25,0.265,0.515,0.23800000000000002
266,2015,5,2,KT,2.0,2,1,0,2.9,14.3,0.2,0.19399999999999998,0.265,0.32299999999999995,0.588,0.27
267,2015,5,2,LG,3.0,3,0,0,2.9,25.7,0.24,0.182,0.2,0.182,0.382,0.17800000000000002
268,2015,5,3,NC,11.0,11,2,2,8.2,22.4,0.5,0.405,0.45799999999999996,0.667,1.125,0.48100000000000004
269,2015,5,3,Hero,6.0,6,2,1,12.8,25.6,0.33299999999999996,0.273,0.385,0.545,0.93,0.405
270,2015,5,3,·Ôµ¥,6.0,6,1,3,22.2,13.3,0.24,0.21899999999999997,0.419,0.313,0.732,0.36
271,2015,5,3,ÇÑÈ­,3.0,3,0,0,14.0,14.0,0.33299999999999996,0.278,0.395,0.444,0.8390000000000001,0.381
272,2015,5,3,KT,2.0,2,1,0,2.9,17.1,0.192,0.182,0.22899999999999998,0.33299999999999996,0.562,0.25
273,2015,5,3,LG,2.0,2,0,0,2.9,26.5,0.14300000000000002,0.1,0.182,0.16699999999999998,0.349,0.17600000000000002
274,2015,5,5,SK,11.0,11,2,5,16.0,14.0,0.433,0.385,0.52,0.59,1.11,0.494
275,2015,5,5,µÎ»ê,10.0,10,1,0,15.9,9.1,0.4,0.382,0.488,0.529,1.0170000000000001,0.45399999999999996
276,2015,5,5,Hero,9.0,9,3,0,16.2,18.9,0.381,0.355,0.45899999999999996,0.8059999999999999,1.265,0.522
277,2015,5,5,NC,7.0,7,0,2,8.1,8.1,0.36700000000000005,0.344,0.389,0.531,0.92,0.39899999999999997
278,2015,5,5,ÇÑÈ­,15.0,15,3,0,10.6,14.9,0.345,0.33299999999999996,0.447,0.59,1.037,0.45399999999999996
279,2015,5,5,KT,8.0,8,1,1,2.3,9.1,0.4,0.375,0.419,0.55,0.9690000000000001,0.43
280,2015,5,5,LG,3.0,3,0,2,5.1,12.8,0.29,0.25,0.289,0.25,0.539,0.256
281,2015,5,5,·Ôµ¥,4.0,4,4,0,5.7,34.3,0.235,0.242,0.28600000000000003,0.606,0.892,0.37
282,2015,5,5,»ï¼º,4.0,4,0,2,7.9,10.5,0.258,0.235,0.289,0.265,0.5539999999999999,0.26
283,2015,5,5,KIA,3.0,3,0,0,8.3,13.9,0.214,0.182,0.25,0.242,0.49200000000000005,0.235
284,2015,5,6,SK,5.0,5,2,1,14.0,11.6,0.379,0.361,0.452,0.583,1.035,0.456
285,2015,5,6,KT,8.0,8,1,2,12.8,12.8,0.382,0.341,0.426,0.488,0.914,0.40399999999999997
286,2015,5,6,NC,5.0,5,1,3,16.3,18.6,0.385,0.314,0.442,0.457,0.899,0.406
287,2015,5,6,»ï¼º,5.0,5,2,1,10.0,15.0,0.308,0.303,0.368,0.606,0.9740000000000001,0.41200000000000003
288,2015,5,6,µÎ»ê,5.0,5,0,1,16.7,8.3,0.26899999999999996,0.24100000000000002,0.389,0.276,0.665,0.331
289,2015,5,6,Hero,3.0,3,0,0,3.0,27.3,0.348,0.25,0.273,0.281,0.5539999999999999,0.255
290,2015,5,6,LG,4.0,4,0,2,14.3,14.3,0.28600000000000003,0.242,0.366,0.303,0.669,0.311
291,2015,5,6,KIA,4.0,4,0,0,10.3,28.2,0.33299999999999996,0.226,0.342,0.29,0.632,0.293
292,2015,5,6,·Ôµ¥,3.0,3,0,1,5.7,25.7,0.292,0.212,0.257,0.303,0.56,0.255
293,2015,5,6,ÇÑÈ­,5.0,5,2,0,8.1,32.4,0.235,0.19399999999999998,0.28600000000000003,0.387,0.6729999999999999,0.301
294,2015,5,7,»ï¼º,13.0,13,3,0,17.6,13.7,0.433,0.4,0.529,0.675,1.204,0.521
295,2015,5,7,KT,7.0,7,0,3,11.9,16.7,0.39299999999999996,0.324,0.429,0.353,0.782,0.364
296,2015,5,7,LG,6.0,6,1,2,19.6,21.6,0.276,0.231,0.373,0.308,0.6809999999999999,0.325
297,2015,5,7,SK,3.0,3,2,0,3.0,27.3,0.158,0.16699999999999998,0.21899999999999997,0.36700000000000005,0.586,0.255
298,2015,5,7,KIA,4.0,4,1,1,10.8,21.6,0.136,0.133,0.22899999999999998,0.267,0.496,0.22699999999999998
299,2015,5,7,ÇÑÈ­,6.0,6,1,0,18.0,12.8,0.26899999999999996,0.258,0.385,0.419,0.804,0.363
300,2015,5,7,·Ôµ¥,2.0,2,1,1,11.1,27.8,0.3,0.226,0.314,0.32299999999999995,0.637,0.29600000000000004
301,2015,5,7,µÎ»ê,4.0,4,0,1,8.7,19.6,0.281,0.22,0.304,0.317,0.621,0.292
302,2015,5,7,NC,2.0,2,0,2,16.2,27.0,0.28600000000000003,0.19399999999999998,0.324,0.226,0.55,0.276
303,2015,5,7,Hero,4.0,4,2,0,8.1,37.8,0.235,0.182,0.27,0.364,0.634,0.285
304,2015,5,8,KT,7.0,7,0,2,5.9,14.7,0.462,0.4,0.441,0.5,0.941,0.42100000000000004
305,2015,5,8,ÇÑÈ­,10.0,10,0,1,8.9,20.0,0.48100000000000004,0.361,0.452,0.47200000000000003,0.924,0.41600000000000004
306,2015,5,8,NC,4.0,4,2,1,13.9,22.2,0.3,0.267,0.389,0.5,0.889,0.39399999999999996
307,2015,5,8,SK,3.0,3,1,2,12.5,18.8,0.19,0.179,0.281,0.28600000000000003,0.5670000000000001,0.267
308,2015,5,8,Hero,5.0,5,4,0,3.2,32.3,0.0,0.14800000000000002,0.207,0.593,0.8,0.322
309,2015,5,8,µÎ»ê,6.0,6,2,0,7.0,7.0,0.303,0.316,0.395,0.579,0.9740000000000001,0.41700000000000004
310,2015,5,8,LG,3.0,3,2,0,0.0,18.9,0.308,0.28600000000000003,0.306,0.457,0.763,0.335
311,2015,5,8,KIA,4.0,4,0,2,10.5,26.3,0.391,0.281,0.35100000000000003,0.375,0.726,0.33
312,2015,5,8,·Ôµ¥,3.0,3,1,0,12.8,10.3,0.29600000000000004,0.281,0.395,0.375,0.77,0.361
313,2015,5,8,»ï¼º,0.0,0,0,1,6.2,28.1,0.14300000000000002,0.1,0.156,0.1,0.256,0.131
314,2015,5,9,Hero,7.0,7,1,2,2.7,8.1,0.44799999999999995,0.43799999999999994,0.486,0.563,1.0490000000000002,0.46799999999999997
315,2015,5,9,NC,6.0,6,0,1,5.3,18.4,0.423,0.355,0.405,0.484,0.889,0.392
316,2015,5,9,KT,3.0,3,1,1,6.2,15.6,0.23800000000000002,0.222,0.3,0.40700000000000003,0.7070000000000001,0.319
317,2015,5,9,µÎ»ê,4.0,4,1,0,2.9,23.5,0.217,0.19399999999999998,0.212,0.32299999999999995,0.535,0.231
318,2015,5,9,»ï¼º,3.0,3,0,1,5.7,17.1,0.231,0.19399999999999998,0.235,0.258,0.493,0.225
319,2015,5,9,LG,2.0,2,0,0,15.0,32.5,0.47600000000000003,0.294,0.4,0.382,0.782,0.364
320,2015,5,9,KIA,5.0,5,1,1,2.6,31.6,0.348,0.25,0.289,0.33299999999999996,0.622,0.284
321,2015,5,9,ÇÑÈ­,3.0,3,0,0,7.7,15.4,0.259,0.212,0.297,0.273,0.57,0.272
322,2015,5,9,·Ôµ¥,3.0,3,2,0,6.2,18.8,0.182,0.2,0.25,0.433,0.6829999999999999,0.293
323,2015,5,9,SK,1.0,1,1,0,0.0,24.1,0.095,0.10300000000000001,0.10300000000000001,0.24100000000000002,0.344,0.14300000000000002
324,2015,5,10,µÎ»ê,6.0,6,1,1,15.0,15.0,0.385,0.355,0.436,0.516,0.9520000000000001,0.415
325,2015,5,10,KIA,11.0,11,2,3,10.4,16.7,0.39399999999999996,0.349,0.41700000000000004,0.605,1.022,0.442
326,2015,5,10,NC,6.0,6,0,5,10.8,18.9,0.423,0.33299999999999996,0.405,0.364,0.769,0.35100000000000003
327,2015,5,10,SK,7.0,7,1,0,10.3,28.2,0.455,0.324,0.395,0.47100000000000003,0.866,0.38799999999999996
328,2015,5,10,LG,6.0,6,1,1,12.2,26.8,0.28600000000000003,0.21899999999999997,0.316,0.469,0.785,0.342
329,2015,5,10,·Ôµ¥,2.0,2,1,0,2.7,24.3,0.385,0.306,0.324,0.389,0.713,0.321
330,2015,5,10,Hero,6.0,6,3,1,0.0,27.0,0.273,0.257,0.297,0.5429999999999999,0.84,0.359
331,2015,5,10,KT,2.0,2,0,1,8.3,33.3,0.368,0.226,0.314,0.226,0.54,0.268
332,2015,5,10,ÇÑÈ­,0.0,0,0,0,0.0,15.6,0.259,0.21899999999999997,0.21899999999999997,0.25,0.469,0.212
333,2015,5,10,»ï¼º,5.0,5,2,2,10.5,15.8,0.192,0.212,0.289,0.39399999999999996,0.6829999999999999,0.3
334,2015,5,12,·Ôµ¥,5.0,5,0,0,8.1,16.2,0.423,0.344,0.4,0.469,0.8690000000000001,0.391
335,2015,5,12,ÇÑÈ­,5.0,5,1,2,5.4,29.7,0.409,0.303,0.33299999999999996,0.485,0.818,0.35600000000000004
336,2015,5,12,KIA,3.0,3,0,1,9.4,21.9,0.22699999999999998,0.172,0.25,0.207,0.457,0.222
337,2015,5,12,»ï¼º,4.0,4,1,0,16.3,16.3,0.39299999999999996,0.33299999999999996,0.442,0.444,0.8859999999999999,0.39899999999999997
338,2015,5,12,Hero,4.0,4,1,0,7.5,22.5,0.34600000000000003,0.278,0.35,0.5,0.85,0.375
339,2015,5,12,KT,2.0,2,0,0,15.2,30.3,0.067,0.04,0.226,0.04,0.266,0.172
340,2015,5,13,LG,6.0,6,1,0,7.7,25.6,0.5,0.371,0.436,0.629,1.065,0.467
341,2015,5,13,·Ôµ¥,9.0,9,2,0,7.5,20.0,0.40700000000000003,0.361,0.4,0.556,0.956,0.414
342,2015,5,13,KIA,9.0,9,1,2,7.1,16.7,0.36700000000000005,0.316,0.381,0.474,0.855,0.384
343,2015,5,13,µÎ»ê,5.0,5,2,1,7.1,19.0,0.28600000000000003,0.263,0.33299999999999996,0.5,0.833,0.363
344,2015,5,13,»ï¼º,3.0,3,1,1,18.4,7.9,0.25,0.25,0.41700000000000004,0.35700000000000004,0.774,0.37
345,2015,5,13,KT,8.0,8,1,4,10.4,14.6,0.406,0.359,0.42200000000000004,0.5379999999999999,0.96,0.415
346,2015,5,13,Hero,8.0,8,2,1,11.6,25.6,0.4,0.316,0.395,0.5529999999999999,0.948,0.413
347,2015,5,13,ÇÑÈ­,0.0,0,0,0,2.9,17.6,0.308,0.25,0.294,0.281,0.575,0.271
348,2015,5,13,SK,2.0,2,0,1,5.3,15.8,0.276,0.22899999999999998,0.289,0.257,0.546,0.261
349,2015,5,13,NC,2.0,2,0,0,0.0,23.5,0.28,0.212,0.212,0.273,0.485,0.21600000000000003
350,2015,5,14,Hero,10.0,10,3,0,12.5,18.8,0.5,0.429,0.5,0.7140000000000001,1.214,0.522
351,2015,5,14,SK,9.0,9,3,0,7.5,20.0,0.423,0.37799999999999995,0.425,0.73,1.155,0.491
352,2015,5,14,KIA,10.0,10,1,1,5.3,7.9,0.36700000000000005,0.353,0.405,0.5589999999999999,0.9640000000000001,0.426
353,2015,5,14,ÇÑÈ­,9.0,9,2,3,7.3,26.8,0.292,0.243,0.317,0.405,0.722,0.314
354,2015,5,14,·Ôµ¥,5.0,5,2,2,5.4,29.7,0.364,0.28600000000000003,0.324,0.5429999999999999,0.867,0.37200000000000005
355,2015,5,14,»ï¼º,7.0,7,3,3,17.8,24.4,0.304,0.27,0.4,0.541,0.941,0.41
356,2015,5,14,µÎ»ê,8.0,8,1,0,18.6,14.0,0.28600000000000003,0.257,0.395,0.457,0.852,0.375
357,2015,5,14,KT,2.0,2,0,1,3.0,21.2,0.2,0.156,0.182,0.188,0.37,0.172
358,2015,5,14,NC,0.0,0,0,1,14.6,14.6,0.226,0.184,0.326,0.21100000000000002,0.537,0.265
359,2015,5,14,LG,0.0,0,0,3,10.6,23.4,0.138,0.1,0.2,0.1,0.3,0.136
360,2015,5,15,·Ôµ¥,11.0,11,2,1,11.7,20.0,0.43200000000000005,0.36,0.441,0.62,1.061,0.45
361,2015,5,15,NC,7.0,7,2,0,9.8,19.5,0.33299999999999996,0.297,0.366,0.514,0.88,0.385
362,2015,5,15,Hero,6.0,6,0,4,15.0,15.0,0.321,0.273,0.375,0.33299999999999996,0.708,0.33299999999999996
363,2015,5,15,SK,5.0,5,0,0,7.9,18.4,0.308,0.242,0.342,0.303,0.645,0.299
364,2015,5,15,KT,10.0,10,0,5,16.4,19.7,0.43200000000000005,0.33299999999999996,0.441,0.396,0.8370000000000001,0.373
365,2015,5,15,»ï¼º,5.0,5,1,1,13.6,18.2,0.37,0.314,0.419,0.429,0.848,0.386
366,2015,5,15,LG,2.0,2,0,0,2.8,30.6,0.292,0.2,0.222,0.257,0.479,0.218
367,2015,5,15,ÇÑÈ­,3.0,3,1,0,3.0,15.2,0.16699999999999998,0.16699999999999998,0.21899999999999997,0.3,0.519,0.23399999999999999
368,2015,5,16,SK,7.0,7,0,1,8.0,18.0,0.455,0.366,0.46,0.415,0.875,0.41
369,2015,5,16,»ï¼º,9.0,9,1,0,17.8,13.3,0.379,0.353,0.467,0.5,0.9670000000000001,0.43
370,2015,5,16,µÎ»ê,7.0,7,1,2,25.0,12.5,0.36,0.313,0.511,0.5,1.011,0.46299999999999997
371,2015,5,16,·Ôµ¥,10.0,10,1,2,15.2,17.4,0.35700000000000004,0.297,0.42200000000000004,0.405,0.8270000000000001,0.385
372,2015,5,16,Hero,8.0,8,1,1,14.6,17.1,0.308,0.265,0.375,0.382,0.757,0.33
373,2015,5,16,KIA,5.0,5,1,1,5.1,20.5,0.40700000000000003,0.34299999999999997,0.368,0.5710000000000001,0.9390000000000001,0.40399999999999997
374,2015,5,16,NC,8.0,8,2,2,4.6,27.9,0.444,0.341,0.37200000000000005,0.585,0.9570000000000001,0.414
375,2015,5,16,LG,6.0,6,0,0,17.4,26.1,0.45799999999999996,0.306,0.444,0.389,0.833,0.39399999999999996
376,2015,5,16,ÇÑÈ­,5.0,5,0,0,9.5,4.8,0.303,0.294,0.39,0.324,0.7140000000000001,0.341
377,2015,5,16,KT,1.0,1,0,1,5.9,20.6,0.25,0.19399999999999998,0.265,0.258,0.523,0.248
378,2015,5,17,ÇÑÈ­,7.0,7,1,0,20.8,11.3,0.364,0.325,0.47100000000000003,0.45,0.9209999999999999,0.414
379,2015,5,17,KIA,4.0,4,0,0,7.5,15.0,0.35700000000000004,0.303,0.368,0.364,0.732,0.327
380,2015,5,17,LG,6.0,6,1,0,2.9,41.2,0.444,0.273,0.294,0.485,0.779,0.336
381,2015,5,17,NC,2.0,2,1,0,7.3,17.1,0.25,0.222,0.3,0.361,0.6609999999999999,0.301
382,2015,5,17,·Ôµ¥,6.0,6,1,4,5.1,20.5,0.231,0.20600000000000002,0.282,0.353,0.635,0.28600000000000003
383,2015,5,17,SK,4.0,4,0,1,7.9,18.4,0.35700000000000004,0.294,0.342,0.382,0.7240000000000001,0.326
384,2015,5,17,µÎ»ê,3.0,3,3,0,12.5,25.0,0.25,0.242,0.359,0.515,0.8740000000000001,0.381
385,2015,5,17,KT,2.0,2,0,2,10.5,18.4,0.259,0.212,0.289,0.242,0.531,0.255
386,2015,5,17,Hero,6.0,6,1,2,15.9,15.9,0.214,0.2,0.341,0.314,0.655,0.301
387,2015,5,17,»ï¼º,0.0,0,0,0,0.0,26.7,0.136,0.1,0.1,0.1,0.2,0.092
388,2015,5,19,Hero,12.0,12,1,0,4.8,21.4,0.5329999999999999,0.425,0.452,0.675,1.127,0.491
389,2015,5,19,KT,4.0,4,0,1,7.5,10.0,0.433,0.382,0.462,0.529,0.991,0.447
390,2015,5,19,·Ôµ¥,6.0,6,1,2,12.5,20.0,0.385,0.314,0.4,0.457,0.857,0.387
391,2015,5,19,SK,7.0,7,0,5,7.3,7.3,0.313,0.28600000000000003,0.359,0.4,0.759,0.337
392,2015,5,19,LG,10.0,10,2,0,9.8,17.1,0.35700000000000004,0.324,0.39,0.649,1.0390000000000001,0.441
393,2015,5,19,ÇÑÈ­,5.0,5,2,1,0.0,34.3,0.3,0.235,0.235,0.5,0.735,0.308
394,2015,5,19,NC,2.0,2,0,1,5.9,26.5,0.261,0.188,0.235,0.25,0.485,0.225
395,2015,5,19,KIA,3.0,3,2,1,3.2,32.3,0.17600000000000002,0.172,0.226,0.414,0.64,0.275
396,2015,5,20,»ï¼º,25.0,25,4,1,11.7,10.0,0.488,0.48,0.55,0.84,1.39,0.5820000000000001
397,2015,5,20,Hero,9.0,9,2,0,22.4,20.4,0.48,0.37799999999999995,0.521,0.622,1.143,0.494
398,2015,5,20,KIA,9.0,9,1,0,17.0,12.8,0.39299999999999996,0.353,0.489,0.529,1.018,0.449
399,2015,5,20,NC,4.0,4,1,3,3.0,21.2,0.409,0.33299999999999996,0.375,0.467,0.8420000000000001,0.377
400,2015,5,20,SK,7.0,7,2,1,15.4,10.3,0.222,0.242,0.359,0.455,0.8140000000000001,0.36200000000000004
401,2015,5,20,·Ôµ¥,5.0,5,0,2,14.6,26.8,0.45799999999999996,0.324,0.415,0.353,0.768,0.361
402,2015,5,20,µÎ»ê,6.0,6,2,0,7.3,12.2,0.29,0.297,0.341,0.486,0.8270000000000001,0.359
403,2015,5,20,ÇÑÈ­,6.0,6,0,1,14.0,23.3,0.33299999999999996,0.25,0.349,0.306,0.655,0.3
404,2015,5,20,LG,4.0,4,2,0,2.9,23.5,0.217,0.212,0.235,0.485,0.72,0.302
405,2015,5,20,KT,2.0,2,0,0,13.9,27.8,0.2,0.133,0.257,0.16699999999999998,0.424,0.218
406,2015,5,21,LG,4.0,4,2,2,14.0,20.9,0.4,0.32299999999999995,0.475,0.5479999999999999,1.023,0.457
407,2015,5,21,·Ôµ¥,4.0,4,1,0,6.1,18.2,0.304,0.267,0.33299999999999996,0.467,0.8,0.353
408,2015,5,21,»ï¼º,6.0,6,1,2,10.5,7.9,0.267,0.265,0.342,0.441,0.7829999999999999,0.349
409,2015,5,21,ÇÑÈ­,7.0,7,2,0,4.9,17.1,0.276,0.263,0.3,0.5,0.8,0.344
410,2015,5,21,NC,5.0,5,2,1,13.5,18.9,0.273,0.258,0.361,0.5479999999999999,0.909,0.391
411,2015,5,21,KIA,2.0,2,1,1,5.4,16.2,0.29600000000000004,0.265,0.306,0.382,0.688,0.308
412,2015,5,21,KT,2.0,2,0,2,7.7,20.5,0.33299999999999996,0.257,0.33299999999999996,0.257,0.59,0.28800000000000003
413,2015,5,21,Hero,3.0,3,1,0,0.0,29.4,0.304,0.235,0.235,0.382,0.617,0.267
414,2015,5,21,µÎ»ê,1.0,1,0,0,6.2,21.9,0.217,0.16699999999999998,0.21899999999999997,0.2,0.419,0.2
415,2015,5,21,SK,1.0,1,0,1,18.9,24.3,0.19,0.133,0.297,0.133,0.43,0.23600000000000002
416,2015,5,22,LG,20.0,20,3,1,7.4,9.3,0.45,0.447,0.5,0.809,1.3090000000000002,0.5489999999999999
417,2015,5,22,»ï¼º,8.0,8,1,2,6.8,6.8,0.389,0.385,0.419,0.615,1.034,0.446
418,2015,5,22,ÇÑÈ­,9.0,9,2,0,21.7,13.0,0.36,0.344,0.488,0.594,1.082,0.46799999999999997
419,2015,5,22,NC,10.0,10,3,3,9.3,16.3,0.31,0.308,0.37200000000000005,0.615,0.987,0.42
420,2015,5,22,µÎ»ê,4.0,4,0,2,15.0,15.0,0.3,0.24,0.444,0.28,0.7240000000000001,0.37
421,2015,5,22,·Ôµ¥,12.0,12,1,0,8.3,22.9,0.484,0.381,0.43799999999999994,0.5479999999999999,0.986,0.433
422,2015,5,22,KT,5.0,5,0,1,2.6,20.5,0.379,0.306,0.33299999999999996,0.33299999999999996,0.6659999999999999,0.307
423,2015,5,22,KIA,1.0,1,0,0,2.9,31.4,0.364,0.242,0.28600000000000003,0.273,0.5589999999999999,0.263
424,2015,5,22,SK,3.0,3,1,1,7.9,7.9,0.207,0.21899999999999997,0.297,0.313,0.61,0.282
425,2015,5,22,Hero,0.0,0,0,0,9.7,29.0,0.105,0.071,0.161,0.107,0.268,0.141
426,2015,5,23,·Ôµ¥,19.0,19,7,1,4.1,18.4,0.483,0.467,0.51,1.111,1.621,0.662
